"corpus_anonym_1" "corpus_anonym_2" "corpus_anonym_3" "corpus_anonym_4" "corpus_anonym_5" "corpus_anonym_6" "corpus_anonym_7" "corpus_anonym_8" "corpus_anonym_9" "corpus_anonym_10" "corpus_anonym_11" "corpus_anonym_12" "corpus_anonym_13" "corpus_anonym_14" "corpus_anonym_15" "corpus_anonym_16" "corpus_anonym_17" "corpus_anonym_18" "corpus_anonym_19" "corpus_anonym_20" "corpus_anonym_21" "corpus_anonym_22" "corpus_anonym_23" "corpus_anonym_24" "corpus_anonym_25" "corpus_anonym_26" "corpus_anonym_27" "corpus_anonym_28" "corpus_anonym_29" "corpus_anonym_30" "corpus_anonym_31" "corpus_anonym_32" "corpus_anonym_33" "corpus_anonym_34" "corpus_anonym_35" "corpus_anonym_36" "corpus_anonym_37" "corpus_anonym_38" "corpus_anonym_39" "corpus_anonym_40" "corpus_anonym_41" "corpus_anonym_42" "corpus_anonym_43" "corpus_anonym_44" "corpus_anonym_45" "corpus_anonym_46" "corpus_anonym_47" "corpus_anonym_48" "corpus_anonym_49" "corpus_anonym_50" "corpus_anonym_51" "corpus_anonym_52" "corpus_anonym_53" "corpus_anonym_54" "corpus_anonym_55" "corpus_anonym_56" "corpus_anonym_57" "corpus_anonym_58" "corpus_anonym_59" "corpus_anonym_60" "corpus_anonym_61" "corpus_anonym_62" "corpus_anonym_63" "corpus_anonym_64" "corpus_anonym_65" "corpus_anonym_66" "corpus_anonym_67" "corpus_anonym_68" "corpus_anonym_69" "corpus_anonym_70" "corpus_anonym_71" "corpus_anonym_72" "corpus_anonym_73" "corpus_anonym_74" "corpus_anonym_75" "corpus_anonym_76" "corpus_anonym_77" "corpus_anonym_78" "corpus_anonym_79" "corpus_anonym_80" "corpus_anonym_81" "corpus_anonym_82" "corpus_anonym_83" "corpus_anonym_84" "corpus_anonym_85" "corpus_anonym_86" "corpus_anonym_87" "corpus_anonym_88" "corpus_anonym_89" "corpus_anonym_90" "corpus_anonym_91" "corpus_anonym_92" "corpus_anonym_93" "corpus_anonym_94" "corpus_anonym_95" "corpus_anonym_96" "corpus_anonym_97" "corpus_anonym_98" "corpus_anonym_99" "corpus_anonym_100" "corpus_anonym_101" "corpus_anonym_102" "corpus_anonym_103" "corpus_anonym_104" "corpus_anonym_105" "corpus_anonym_106" "corpus_anonym_107" "corpus_anonym_108" "corpus_anonym_109" "corpus_anonym_110" "corpus_anonym_111" "corpus_anonym_112" "corpus_anonym_113" "corpus_anonym_114" "corpus_anonym_115" "corpus_anonym_116" "corpus_anonym_117" "corpus_anonym_118" "corpus_anonym_119" "corpus_anonym_120" "corpus_anonym_121" "corpus_anonym_122"
"u m  " 0.867136978248089 0.867519482429055 0.870848708487085 0.870720188902007 0.856847392524745 0.842821233180541 0.798108187998818 0.798934753661784 0.770484516224626 0.742390497401633 0.742280285035629 0.743052459503641 0.790690735491571 0.83594566353187 0.85418852090514 0.854444611002848 0.855470508779829 0.85278276481149 0.853165693758419 0.85559891924347 0.85559891924347 0.841599038172528 0.827565452904002 0.812763395544853 0.810567397178025 0.781367392937641 0.779026217228464 0.796154423914676 0.785973397823458 0.802058111380145 0.802787034232051 0.789913413337384 0.807311500380807 0.820793433652531 0.836120401337793 0.836120401337793 0.82179272561254 0.792441328863151 0.791596894504491 0.779697293991744 0.795837159473523 0.796812749003984 0.826319816373374 0.811514316337468 0.783289817232376 0.752457002457002 0.796202725463176 0.796934865900383 0.766283524904215 0.765110941086457 0.76499388004896 0.748663101604278 0.76499388004896 0.79449961802903 0.809160305343511 0.792682926829268 0.794621026894866 0.794742472871771 0.824427480916031 0.823924321025328 0.853788687299893 0.868505256742343 0.884685784014643 0.929311395490555 0.929736320682823 0.946564885496183 0.962272796700779 0.963008254356466 0.948447299984702 0.919822167714242 0.920527769254373 0.936013503145619 0.921234454168586 0.92038656235619 0.920951650038373 0.91869545245751 0.948012232415902 0.902002751872802 0.90158924205379 0.901864873127484 0.917290934107935 0.934579439252336 0.934007043331802 0.933292533659731 0.919963201471941 0.920527769254373 0.919681177191907 0.905324535829369 0.906158808170788 0.904630481447409 0.919822167714242 0.921375921375921 0.938750384733764 0.953992921987998 0.952966492468491 0.952380952380952 0.950920245398773 0.949464012251149 0.950628641521006 0.965369292062519 0.965961361545538 0.98159509202454 1.01211470633338 1.02792267566738 1.02681992337165 1.02776499463108 1.02839600920952 1.02950215119852 1.0440657147244 1.04583205167641 1.06399383191982 1.06350184956843 1.03061067528073 1.00107808409056 1.02981862895789 1.02823818293432 1.02855388394228 1.04567122866369 1.04583205167641 1.04518905625576 1.04615384615385 1.04518905625576
"i m  " 0.0881834215167548 0.0882223202470225 0.103321033210332 0.103305785123967 0.118185847244792 0.11829069939376 0.118238250073899 0.11836070424619 0.118536079419173 0.118782479584261 0.118764845605701 0.133749442710655 0.134268238102342 0.119420809075981 0.119886108197213 0.119922050667066 0.120066036319976 0.119688809096349 0.134710372698698 0.135094566196337 0.135094566196337 0.135256988277728 0.135419801384291 0.135460565924142 0.135094566196337 0.135236664162284 0.134831460674157 0.150217815832958 0.151148730350665 0.151331719128329 0.151469251741896 0.151906425641805 0.167555217060168 0.167198662410701 0.167224080267559 0.167224080267559 0.167402221884036 0.167631819567205 0.167453189222104 0.168170004586455 0.168350168350168 0.168556543058535 0.168324407039021 0.16842749961721 0.168944862540316 0.168918918918919 0.153115908742918 0.153256704980843 0.153256704980843 0.153022188217291 0.152998776009792 0.152788388082506 0.152998776009792 0.152788388082506 0.152671755725191 0.152439024390244 0.15281173594132 0.152835090936879 0.152671755725191 0.152578577967653 0.152462265589267 0.167606277616943 0.167785234899329 0.167580743449116 0.16765736930346 0.183206106870229 0.183290056514434 0.183430143686946 0.18357044515833 0.183964433542848 0.184105553850875 0.184133803897499 0.184246890833717 0.184077312471238 0.184190330007675 0.183739090491502 0.18348623853211 0.183458186821587 0.183374083129584 0.183430143686946 0.198746369056719 0.199172667381645 0.183739090491502 0.198898408812729 0.199325360318921 0.199447683338447 0.199264255058246 0.199478287555624 0.199662110274919 0.199325360318921 0.199294803004752 0.19963144963145 0.200061557402278 0.184643791352516 0.184445127574547 0.184331797235023 0.184049079754601 0.183767228177642 0.183992640294388 0.199203187250996 0.199325360318921 0.199386503067485 0.184020855696979 0.184105553850875 0.168582375478927 0.168737536431968 0.168841135840368 0.169022741241549 0.168892983264241 0.169178714241772 0.169622205088666 0.154130702836005 0.15382248884787 0.154012012937009 0.153704272978789 0.153468385512584 0.153515505066012 0.153775180685837 0.138418948015995 0.13833384568091 0.138461538461538 0.13833384568091
"  h a" 0.117577895355673 0.117629760329363 0.118081180811808 0.118063754427391 0.118185847244792 0.11829069939376 0.118238250073899 0.11836070424619 0.118536079419173 0.118782479584261 0.118764845605701 0.118888393520583 0.11934954497986 0.119420809075981 0.134871871721864 0.13491230700045 0.135074290859973 0.134649910233393 0.134710372698698 0.120084058841189 0.120084058841189 0.120228434024647 0.120373156786037 0.120409391932571 0.120084058841189 0.120210368144252 0.119850187265918 0.120174252666366 0.120918984280532 0.105932203389831 0.0908815510451378 0.0911438553850828 0.0913937547600914 0.0911992704058368 0.0912131346913956 0.0912131346913956 0.0913103028458378 0.10667479427004 0.106561120414066 0.107017275645926 0.0918273645546373 0.0919399325773828 0.0918133129303749 0.091869545245751 0.0921517432038089 0.0921375921375921 0.091869545245751 0.0919540229885057 0.0919540229885057 0.0918133129303749 0.0917992656058751 0.0916730328495034 0.0917992656058751 0.106951871657754 0.106870229007634 0.106707317073171 0.106968215158924 0.106984563655815 0.122137404580153 0.122062862374123 0.121969812471413 0.121895474630504 0.12202562538133 0.12187690432663 0.121932632220698 0.122137404580153 0.122193371009623 0.122286762457964 0.12238029677222 0.122642955695232 0.10739490641301 0.107411385606874 0.107477352986335 0.107378432274889 0.107444359171144 0.0765579543714592 0.0764525993883792 0.0764409111756612 0.0764058679706602 0.0764292265362275 0.0764409111756612 0.0766048720698636 0.0765579543714592 0.076499388004896 0.0919963201471941 0.10739490641301 0.107296137339056 0.107411385606874 0.10751036707111 0.107329040171726 0.107312586233328 0.107493857493857 0.107725453985842 0.107708878288968 0.107592991085152 0.10752688172043 0.122699386503067 0.122511485451761 0.122661760196259 0.107263254673613 0.107329040171726 0.107361963190184 0.107345499156571 0.10739490641301 0.10727969348659 0.107378432274889 0.107444359171144 0.107559926244622 0.107477352986335 0.107659181790218 0.107941403238242 0.107891491985203 0.123057991078296 0.123209610349607 0.107592991085152 0.107427869858809 0.107460853546208 0.107642626480086 0.123039064903107 0.122963418383031 0.123076923076923 0.122963418383031
"e d  " 0.102880658436214 0.102926040288193 0.103321033210332 0.103305785123967 0.103412616339193 0.10350436196954 0.103458468814662 0.11836070424619 0.118536079419173 0.118782479584261 0.118764845605701 0.118888393520583 0.11934954497986 0.119420809075981 0.119886108197213 0.119922050667066 0.120066036319976 0.119688809096349 0.119742553509954 0.120084058841189 0.135094566196337 0.135256988277728 0.135419801384291 0.135460565924142 0.135094566196337 0.135236664162284 0.149812734082397 0.150217815832958 0.151148730350665 0.151331719128329 0.151469251741896 0.151906425641805 0.167555217060168 0.151998784009728 0.167224080267559 0.167224080267559 0.167402221884036 0.167631819567205 0.167453189222104 0.168170004586455 0.168350168350168 0.168556543058535 0.168324407039021 0.16842749961721 0.153586238673015 0.153562653562654 0.153115908742918 0.153256704980843 0.153256704980843 0.153022188217291 0.152998776009792 0.152788388082506 0.152998776009792 0.152788388082506 0.152671755725191 0.152439024390244 0.15281173594132 0.152835090936879 0.152671755725191 0.152578577967653 0.152462265589267 0.15236934328813 0.152532031726663 0.152346130408288 0.152415790275873 0.152671755725191 0.152741713762028 0.152858453072455 0.168272908061802 0.168634064080944 0.168763424363302 0.168789320239374 0.153539075694764 0.153397760392698 0.153491941673062 0.153115908742918 0.168195718654434 0.168170004586455 0.168092909535452 0.1681442983797 0.168170004586455 0.1685307185537 0.16842749961721 0.168298653610771 0.168659920269856 0.168763424363302 0.168608215818516 0.168789320239374 0.168944862540316 0.168659920269856 0.168634064080944 0.168918918918919 0.15389350569406 0.153869826127096 0.153704272978789 0.153609831029186 0.153374233128834 0.153139356814701 0.153327200245324 0.137909898866074 0.153327200245324 0.153374233128834 0.168685784388897 0.168763424363302 0.168582375478927 0.168737536431968 0.153491941673062 0.153657037492317 0.153539075694764 0.153798831128883 0.15420200462606 0.154130702836005 0.15382248884787 0.154012012937009 0.153704272978789 0.153468385512584 0.153515505066012 0.153775180685837 0.153798831128883 0.153704272978789 0.138461538461538 0.122963418383031
"d o  " 0.102880658436214 0.102926040288193 0.103321033210332 0.103305785123967 0.103412616339193 0.10350436196954 0.103458468814662 0.103565616215416 0.103719069491777 0.103934669636229 0.103919239904988 0.10402734433051 0.104430851857377 0.0895656068069861 0.0749288176232579 0.0749512816669165 0.045024763619991 0.0448833034111311 0.0449034575662326 0.0450315220654458 0.0450315220654458 0.0450856627592426 0.0451399337947638 0.045153521974714 0.0450315220654458 0.0450788880540947 0.0449438202247191 0.0450653447498873 0.030229746070133 0.0302663438256659 0.0302938503483793 0.0303812851283609 0.0304645849200305 0.0303997568019456 0.0304043782304652 0.0304043782304652 0.0304367676152793 0.0304785126485827 0.0304460344040189 0.0305763644702645 0.0306091215182124 0.0306466441924609 0.0306044376434583 0.0306231817485837 0.0460758716019045 0.0460687960687961 0.0459347726228755 0.0459770114942529 0.0459770114942529 0.0459066564651875 0.0611995104039168 0.0763941940412529 0.076499388004896 0.0763941940412529 0.0763358778625954 0.0762195121951219 0.0764058679706602 0.0764175454684396 0.0763358778625954 0.0762892889838267 0.0762311327946333 0.0761846716440652 0.0762660158633313 0.0761730652041438 0.0762078951379363 0.0763358778625954 0.0763708568810142 0.0764292265362275 0.0764876854826373 0.0766518473095202 0.0767106474378644 0.0767224182906245 0.0767695378473822 0.0613591041570793 0.0613967766692249 0.0612463634971674 0.0611620795107034 0.061152728940529 0.0611246943765281 0.061143381228982 0.061152728940529 0.0612838976558909 0.0612463634971674 0.0611995104039168 0.0613308800981294 0.0613685179502915 0.0613120784794605 0.0613779346324996 0.061434495469206 0.0613308800981294 0.0613214778476161 0.0614250614250614 0.0615574022776239 0.0615479304508386 0.0614817091915155 0.0614439324116743 0.0460122699386503 0.0459418070444104 0.0459981600735971 0.0612932883849219 0.0613308800981294 0.0613496932515337 0.0613402852323263 0.0613685179502915 0.0613026819923372 0.0766988801963491 0.0767459708365311 0.0768285187461586 0.0767695378473822 0.0768994155644417 0.0925212027756361 0.092478421701603 0.0922934933087217 0.0924072077622055 0.0922225637872733 0.0920810313075506 0.092109303039607 0.0922651084115024 0.09227929867733 0.107592991085152 0.107692307692308 0.107592991085152
"  a l" 0.0881834215167548 0.0882223202470225 0.0885608856088561 0.0885478158205431 0.0886393854335943 0.0887180245453201 0.0886786875554242 0.0887705281846427 0.0889020595643799 0.103934669636229 0.118764845605701 0.118888393520583 0.11934954497986 0.119420809075981 0.119886108197213 0.119922050667066 0.120066036319976 0.119688809096349 0.119742553509954 0.120084058841189 0.120084058841189 0.120228434024647 0.120373156786037 0.120409391932571 0.10507355148604 0.105184072126221 0.104868913857678 0.10515247108307 0.105804111245466 0.105932203389831 0.106028476219327 0.106334497949263 0.106626047220107 0.10639914880681 0.106415323806628 0.106415323806628 0.106528686653477 0.10667479427004 0.106561120414066 0.107017275645926 0.107131925313743 0.0919399325773828 0.0918133129303749 0.091869545245751 0.0921517432038089 0.0921375921375921 0.091869545245751 0.0919540229885057 0.0919540229885057 0.0918133129303749 0.0917992656058751 0.0916730328495034 0.0917992656058751 0.0916730328495034 0.0916030534351145 0.0914634146341463 0.0916870415647922 0.0764175454684396 0.0763358778625954 0.0610314311870613 0.0609849062357067 0.0609477373152522 0.061012812690665 0.0609384521633151 0.060966316110349 0.0610687022900763 0.0610966855048114 0.061143381228982 0.0611901483861098 0.0613214778476161 0.0613685179502915 0.0613779346324996 0.0614156302779057 0.0766988801963491 0.0767459708365311 0.0765579543714592 0.0764525993883792 0.0764409111756612 0.0764058679706602 0.0764292265362275 0.0764409111756612 0.0766048720698636 0.0765579543714592 0.076499388004896 0.0766636001226618 0.0613685179502915 0.0613120784794605 0.0613779346324996 0.061434495469206 0.0613308800981294 0.0613214778476161 0.0614250614250614 0.0615574022776239 0.0615479304508386 0.0614817091915155 0.0614439324116743 0.0766871165644172 0.0765696784073507 0.0766636001226618 0.0766166104811523 0.0766636001226618 0.0766871165644172 0.0766753565404079 0.0767106474378644 0.0766283524904215 0.0766988801963491 0.0767459708365311 0.0768285187461586 0.0614156302779057 0.0615195324515534 0.046260601387818 0.0462392108508015 0.0461467466543609 0.0462036038811027 0.0461112818936366 0.0460405156537753 0.0460546515198035 0.0461325542057512 0.046139649338665 0.0461112818936366 0.0461538461538462 0.0461112818936366
"  e x" 0.102880658436214 0.102926040288193 0.103321033210332 0.103305785123967 0.0886393854335943 0.0887180245453201 0.0886786875554242 0.0887705281846427 0.0889020595643799 0.089086859688196 0.0890736342042755 0.0891662951404369 0.0895121587348948 0.0895656068069861 0.0899145811479095 0.0899415380002998 0.090049527239982 0.0897666068222621 0.0898069151324652 0.0900630441308916 0.0900630441308916 0.0901713255184851 0.0902798675895275 0.0903070439494281 0.0900630441308916 0.0901577761081893 0.119850187265918 0.135196034249662 0.136033857315599 0.136198547215496 0.151469251741896 0.151906425641805 0.152322924600152 0.151998784009728 0.152021891152326 0.152021891152326 0.152183838076396 0.137153306918622 0.137007154818085 0.13759364011619 0.137741046831956 0.137909898866074 0.137719969395562 0.137804317868627 0.122868990938412 0.122850122850123 0.107181136120043 0.0766283524904215 0.0766283524904215 0.0765110941086457 0.076499388004896 0.0763941940412529 0.076499388004896 0.0763941940412529 0.0763358778625954 0.0762195121951219 0.0764058679706602 0.0764175454684396 0.0763358778625954 0.0762892889838267 0.0762311327946333 0.0761846716440652 0.0762660158633313 0.0761730652041438 0.0762078951379363 0.0763358778625954 0.0763708568810142 0.0764292265362275 0.0611901483861098 0.0613214778476161 0.0613685179502915 0.0613779346324996 0.0614156302779057 0.0613591041570793 0.0767459708365311 0.0765579543714592 0.0764525993883792 0.0764409111756612 0.0764058679706602 0.0764292265362275 0.0764409111756612 0.0766048720698636 0.0765579543714592 0.076499388004896 0.0766636001226618 0.0767106474378644 0.0766400980993256 0.0767224182906245 0.0767931193365075 0.0766636001226618 0.0766518473095202 0.0767813267813268 0.0769467528470299 0.0769349130635482 0.0768521364893944 0.0768049155145929 0.0766871165644172 0.0765696784073507 0.0766636001226618 0.0766166104811523 0.0766636001226618 0.0766871165644172 0.0766753565404079 0.0767106474378644 0.0766283524904215 0.0766988801963491 0.0767459708365311 0.0921942224953903 0.0921234454168586 0.09227929867733 0.0925212027756361 0.092478421701603 0.0922934933087217 0.107808409055906 0.107592991085152 0.107427869858809 0.107460853546208 0.107642626480086 0.107659181790218 0.107592991085152 0.107692307692308 0.107592991085152
"  e n" 0.102880658436214 0.102926040288193 0.118081180811808 0.118063754427391 0.132959078150391 0.13307703681798 0.133018031333136 0.133155792276964 0.13335308934657 0.133630289532294 0.133610451306413 0.148610491900728 0.149186931224825 0.134348410210479 0.134871871721864 0.13491230700045 0.135074290859973 0.134649910233393 0.149678191887442 0.150105073551486 0.150105073551486 0.150285542530809 0.150466445982546 0.150511739915713 0.150105073551486 0.150262960180316 0.149812734082397 0.165239597416254 0.166263603385732 0.166464891041162 0.166616176916086 0.167097068205985 0.182787509520183 0.182398540811674 0.182426269382791 0.182426269382791 0.182620605691676 0.182871075891496 0.182676206424113 0.183458186821587 0.183654729109275 0.183879865154766 0.18362662586075 0.183739090491502 0.184303486407618 0.184275184275184 0.16842749961721 0.168582375478927 0.168582375478927 0.168324407039021 0.168298653610771 0.168067226890756 0.168298653610771 0.168067226890756 0.16793893129771 0.167682926829268 0.168092909535452 0.168118600030567 0.16793893129771 0.167836435764419 0.167708492148193 0.182843211945757 0.183038438071995 0.182815356489945 0.182898948331047 0.198473282442748 0.198564227890637 0.198715988994191 0.198867982254857 0.199294803004752 0.199447683338447 0.199478287555624 0.199600798403194 0.199417088510508 0.199539524174981 0.199050681365794 0.198776758409786 0.198746369056719 0.198655256723716 0.198715988994191 0.214034551291851 0.214493641795618 0.199050681365794 0.214198286413709 0.214658080343453 0.21478981282602 0.199264255058246 0.199478287555624 0.199662110274919 0.199325360318921 0.199294803004752 0.19963144963145 0.200061557402278 0.184643791352516 0.184445127574547 0.184331797235023 0.184049079754601 0.183767228177642 0.183992640294388 0.199203187250996 0.199325360318921 0.199386503067485 0.184020855696979 0.184105553850875 0.168582375478927 0.168737536431968 0.168841135840368 0.169022741241549 0.168892983264241 0.169178714241772 0.169622205088666 0.154130702836005 0.15382248884787 0.154012012937009 0.153704272978789 0.153468385512584 0.153515505066012 0.153775180685837 0.138418948015995 0.13833384568091 0.138461538461538 0.13833384568091
"i d  " 0.0881834215167548 0.0882223202470225 0.0885608856088561 0.0885478158205431 0.0886393854335943 0.0887180245453201 0.0738989062961868 0.0739754401538689 0.0740850496369833 0.0742390497401633 0.0742280285035629 0.0743052459503641 0.0745934656124124 0.0746380056724884 0.0749288176232579 0.0749512816669165 0.075041272699985 0.0748055056852184 0.074839095943721 0.075052536775743 0.075052536775743 0.0751427712654043 0.0752332229912729 0.0752558699578567 0.075052536775743 0.0751314800901578 0.0749063670411985 0.0751089079164789 0.0755743651753325 0.0756658595641646 0.0757346258709482 0.0759532128209023 0.0761614623000762 0.075999392004864 0.076010945576163 0.0608087564609304 0.0456551514229189 0.0457177689728741 0.0456690516060283 0.0458645467053967 0.0459136822773186 0.0459699662886914 0.0459066564651875 0.0459347726228755 0.0460758716019045 0.0460687960687961 0.0459347726228755 0.0459770114942529 0.0459770114942529 0.0459066564651875 0.0458996328029376 0.0458365164247517 0.0458996328029376 0.0458365164247517 0.0458015267175573 0.0457317073170732 0.0458435207823961 0.0458505272810637 0.0610687022900763 0.045773573390296 0.04573867967678 0.0457108029864391 0.0457596095179988 0.0457038391224863 0.0457247370827618 0.0458015267175573 0.0458225141286085 0.0458575359217365 0.0305950741930549 0.0306607389238081 0.0306842589751458 0.0306889673162498 0.0307078151389529 0.0306795520785397 0.0306983883346124 0.0306231817485837 0.0305810397553517 0.0305763644702645 0.0305623471882641 0.030571690614491 0.0152881822351322 0.0153209744139727 0.0153115908742918 0.0152998776009792 0.0153327200245324 0.0153421294875729 0.0153280196198651 0.0306889673162498 0.030717247734603 0.0306654400490647 0.0306607389238081 0.0307125307125307 0.0307787011388119 0.0307739652254193 0.0307408545957578 0.0307219662058372 0.0306748466257669 0.0306278713629403 0.0306654400490647 0.0306466441924609 0.0306654400490647 0.0306748466257669 0.0306701426161632 0.0306842589751458 0.0306513409961686 0.0306795520785397 0.0306983883346124 0.0307314074984634 0.0307078151389529 0.0307597662257767 0.030840400925212 0.0462392108508015 0.0461467466543609 0.0462036038811027 0.0461112818936366 0.0460405156537753 0.0460546515198035 0.0461325542057512 0.046139649338665 0.0461112818936366 0.0461538461538462 0.0461112818936366
"  f a" 0.220458553791887 0.220555800617556 0.22140221402214 0.221369539551358 0.221598463583986 0.2217950613633 0.22169671888856 0.221926320461607 0.22225514891095 0.22271714922049 0.222684085510689 0.222915737851092 0.223780396837237 0.223914017017465 0.224786452869774 0.209863588667366 0.210115563559958 0.209455415918612 0.209549468642419 0.21014710297208 0.21014710297208 0.225428313796213 0.225699668973819 0.240818783865141 0.240168117682378 0.240420736288505 0.239700374531835 0.240348505332732 0.241837968561064 0.242130750605327 0.242350802787034 0.243050281026887 0.243716679360244 0.243198054415565 0.243235025843722 0.243235025843722 0.228275757114594 0.228588844864371 0.228345258030142 0.229322733526984 0.229568411386593 0.245173153539687 0.244835501147666 0.244985453988669 0.245737981876824 0.245700245700246 0.244985453988669 0.245210727969349 0.245210727969349 0.244835501147666 0.244798041615667 0.244461420932009 0.244798041615667 0.244461420932009 0.244274809160305 0.24390243902439 0.259779951100244 0.259819654592694 0.244274809160305 0.244125724748245 0.243939624942827 0.243790949261009 0.228798047589994 0.228519195612431 0.243865264441396 0.244274809160305 0.244386742019245 0.244573524915928 0.244760593544439 0.245285911390465 0.260816201288739 0.245511738529998 0.245662521111623 0.230096640589047 0.214888718342287 0.199050681365794 0.168195718654434 0.168170004586455 0.168092909535452 0.1681442983797 0.168170004586455 0.1685307185537 0.153115908742918 0.152998776009792 0.153327200245324 0.153421294875729 0.153280196198651 0.153444836581249 0.138227614805713 0.122661760196259 0.122642955695232 0.122850122850123 0.107725453985842 0.107708878288968 0.107592991085152 0.10752688172043 0.107361963190184 0.107197549770291 0.107329040171726 0.107263254673613 0.107329040171726 0.107361963190184 0.107345499156571 0.122737035900583 0.122605363984674 0.122718208314159 0.12279355333845 0.122925629993854 0.122831260555811 0.123039064903107 0.123361603700848 0.123304562268804 0.123057991078296 0.123209610349607 0.122963418383031 0.122774708410068 0.13816395455941 0.138397662617254 0.138418948015995 0.13833384568091 0.138461538461538 0.122963418383031
"r o  " 0.191064079952969 0.205852080576386 0.206642066420664 0.221369539551358 0.221598463583986 0.2217950613633 0.22169671888856 0.207131232430833 0.207438138983553 0.207869339272457 0.207838479809976 0.208054688661019 0.208861703714755 0.208986415882968 0.209800689345122 0.209863588667366 0.210115563559958 0.194494314781568 0.194581649453675 0.195136595616932 0.195136595616932 0.195371205290051 0.19560637977731 0.195665261890427 0.195136595616932 0.19534184823441 0.194756554307116 0.195283160582845 0.196493349455865 0.196731234866828 0.196910027264465 0.197478353334346 0.198019801980198 0.197598419212646 0.182426269382791 0.182426269382791 0.182620605691676 0.182871075891496 0.182676206424113 0.183458186821587 0.183654729109275 0.183879865154766 0.18362662586075 0.183739090491502 0.168944862540316 0.168918918918919 0.16842749961721 0.168582375478927 0.168582375478927 0.168324407039021 0.168298653610771 0.152788388082506 0.122399020807834 0.122230710466005 0.122137404580153 0.121951219512195 0.122249388753056 0.122268072749503 0.106870229007634 0.106805004577357 0.106723585912487 0.0914216059728783 0.0915192190359976 0.0914076782449726 0.0914494741655235 0.0916030534351145 0.091645028257217 0.061143381228982 0.0458926112895824 0.0459911083857121 0.0460263884627186 0.0460334509743747 0.0460617227084293 0.0460193281178095 0.0460475825019186 0.0459347726228755 0.0458715596330275 0.0458645467053967 0.0458435207823961 0.0458575359217365 0.0458645467053967 0.0459629232419182 0.0459347726228755 0.0458996328029376 0.0459981600735971 0.0460263884627186 0.0459840588595953 0.0460334509743747 0.0460758716019045 0.0459981600735971 0.0459911083857121 0.0460687960687961 0.0461680517082179 0.0461609478381289 0.0461112818936366 0.0460829493087558 0.0460122699386503 0.0459418070444104 0.0613308800981294 0.0612932883849219 0.0613308800981294 0.0460122699386503 0.0460052139242447 0.0306842589751458 0.0306513409961686 0.0306795520785397 0.0306983883346124 0.0307314074984634 0.0307078151389529 0.0307597662257767 0.046260601387818 0.0462392108508015 0.0461467466543609 0.0462036038811027 0.0461112818936366 0.0460405156537753 0.0460546515198035 0.0461325542057512 0.046139649338665 0.0461112818936366 0.0769230769230769 0.0768521364893944
"g o  " 0.117577895355673 0.117629760329363 0.118081180811808 0.118063754427391 0.118185847244792 0.11829069939376 0.118238250073899 0.11836070424619 0.118536079419173 0.118782479584261 0.118764845605701 0.118888393520583 0.11934954497986 0.119420809075981 0.104900344672561 0.104931794333683 0.105057781779979 0.104727707959306 0.104774734321209 0.10507355148604 0.10507355148604 0.105199879771566 0.105326512187782 0.105358217940999 0.0900630441308916 0.0901577761081893 0.0898876404494382 0.0901306894997747 0.090689238210399 0.0907990314769976 0.0908815510451378 0.0911438553850828 0.106626047220107 0.0911992704058368 0.0912131346913956 0.076010945576163 0.0760919190381981 0.0761962816214569 0.0761150860100472 0.0764409111756612 0.0765228037955311 0.0766166104811523 0.0765110941086457 0.0612463634971674 0.061434495469206 0.0614250614250614 0.0612463634971674 0.0613026819923372 0.0613026819923372 0.0612088752869166 0.0611995104039168 0.0611153552330023 0.0458996328029376 0.0458365164247517 0.0458015267175573 0.0457317073170732 0.0458435207823961 0.0458505272810637 0.0458015267175573 0.045773573390296 0.04573867967678 0.0457108029864391 0.0457596095179988 0.0457038391224863 0.0457247370827618 0.0458015267175573 0.0458225141286085 0.0458575359217365 0.0458926112895824 0.0459911083857121 0.0460263884627186 0.0460334509743747 0.0460617227084293 0.0460193281178095 0.0460475825019186 0.0459347726228755 0.0458715596330275 0.0458645467053967 0.0458435207823961 0.0458575359217365 0.0458645467053967 0.0459629232419182 0.0459347726228755 0.0458996328029376 0.0459981600735971 0.0460263884627186 0.0613120784794605 0.0613779346324996 0.061434495469206 0.0613308800981294 0.0613214778476161 0.0614250614250614 0.0615574022776239 0.0615479304508386 0.0614817091915155 0.0614439324116743 0.0613496932515337 0.0612557427258806 0.0613308800981294 0.0612932883849219 0.0613308800981294 0.0613496932515337 0.0613402852323263 0.0613685179502915 0.0613026819923372 0.0613591041570793 0.0613967766692249 0.0614628149969269 0.0767695378473822 0.0768994155644417 0.0771010023130301 0.0770653514180025 0.0769112444239348 0.0770060064685045 0.0768521364893944 0.0920810313075506 0.092109303039607 0.0922651084115024 0.09227929867733 0.0922225637872733 0.0923076923076923 0.0922225637872733
